address,name,chainId
0xb4bEb0fDf0163a39D39b175942E7973da2c336Fb,Asset_mPendle_Pool_PENDLE,42161
0x5aD0b68c8544D475ee73ffd4c8dfe7E273b01266,Asset_mPendle_Pool_mPendle,42161
0x59d8DCA660b71Ba97a16f781A40809a0fC350769,Asset_mWOM_Pool_WOM,42161
0xDdDC78F940E012CfC1Ad04DE2Ca089eb94900145,Asset_mWOM_Pool_mWOM,42161
0x6B7C9dB425951543aA556b984869C50e6a18C7B2,Asset_qWOM_Pool_WOM,42161
0xeF9187a5f03b988326a79eBd21569A2319DF2486,Asset_qWOM_Pool_qWOM,42161
0xB1Ad5C2573867E8157deD08d065fc761d606C3D9,Asset_wmxWOM_Pool_WOM,42161
0xB9e272ff4BfEf5D18d83bc63b845E83e9df5612B,Asset_wmxWOM_Pool_wmxWOM,42161
0x62A83C6791A3d7950D823BB71a38e47252b6b6F4,BoostedMasterWombat,42161
0xeE88c357C0972019C4d2633FfEc6BF9151B0DEa9,BoostedMasterWombat_Implementation,42161
0x62A83C6791A3d7950D823BB71a38e47252b6b6F4,BoostedMasterWombat_Proxy,42161
0xDD29e68812e1eF24241364E0C0c6629DA8E0cBAb,BoostedMultiRewarder_Beacon,42161
0x12d6a56E7c6bA8C7299b860428Cbd1491d73BF7e,BoostedMultiRewarder_Implementation,42161
0x97E4F52531C9d8E984e4D7935410E576e791D81f,BribeRewarderFactory,42161
0x25e08A0D8Ff0D9b1659E3c2b585C654CBaA6F3e1,BribeRewarderFactory_Implementation,42161
0x97E4F52531C9d8E984e4D7935410E576e791D81f,BribeRewarderFactory_Proxy,42161
0xb5952Ab8CA99EC89a16bD45b28E36CdeE2681260,BribeV2_Beacon,42161
0xB29fF5d3C60ba6211f70064b389BC65d900FB826,BribeV2_Implementation,42161
0xe933e227315FeA19A4130F65EFfF7A12F50f762E,Bribe_Asset_BOB_Pool_BOB,42161
0xA1fdb8D04C2950D163017B990230bD1784692979,Bribe_Asset_BOB_Pool_USDCe,42161
0xe3c747896C76aEE3f4c18F34A36eE58b425B8E17,Bribe_Asset_FRAX_Pool_FRAX,42161
0x7b604147a84b5968815347c1D73fCDA2235b7C64,Bribe_Asset_FRAX_Pool_MAI,42161
0x5Fb5225FeA83440B8f764639D9b6309E56562F54,Bribe_Asset_FRAX_Pool_USD+,42161
0xD58d5E0bB8E669d9F9127CaBb39bAF309aB163BA,Bribe_Asset_MIM_Pool_MIM,42161
0xDC82b78423fB816a5fAA4357AF21cFd8Fa419D5f,Bribe_Asset_MIM_Pool_USDT,42161
0x8b892b6Ea1d0e5B29b719d6Bd6eb9354f1cDE060,Bribe_Asset_USDPlus_Pool_DAI+,42161
0x8cd967EA785E5C947559C58DD8A8c572EA6980DE,Bribe_Asset_USDPlus_Pool_USD+,42161
0x1edFA9c9Ae18ccC4525c20F698a13D464515Bf03,Bribe_Asset_USDPlus_Pool_USDCe,42161
0x8e16b6c0C6121c58733Af331B07F1C2fda7F8561,Bribe_Asset_WstETH_Pool_WETH,42161
0xcE2bb46e4121819d5Bf77e28480393083738549A,Bribe_Asset_WstETH_Pool_wstETH,42161
0x4ce537d187c97B7a5696B38f5de41aA4e57a08BA,Bribe_Asset_ankrETH_Pool_WETH,42161
0x9f3F1e89831391214fAA57ee7e27667156140655,Bribe_Asset_ankrETH_Pool_ankrETH,42161
0x4f7f9B195eAE3Bd3D933fA9708c9B7ADbFb52ac2,Bribe_Asset_frxETH_Pool_WETH,42161
0x96412caB79c3A4c5cACD8b6fbFbEa36F4cA3791a,Bribe_Asset_frxETH_Pool_frxETH,42161
0x765fDA4B8f57587B9A6d525b81a2130679075543,Bribe_Asset_frxETH_Pool_sfrxETH,42161
0x19f477e5864Fec9Cc8f91Fd9F6eD71F6ce13d3b3,Bribe_Asset_jUSDC_Pool_USDCe,42161
0xF760094A46bC456a1e3fd0A00ccf98108f9B35D0,Bribe_Asset_jUSDC_Pool_jUSDC,42161
0x2badccf259bD2A97Cf0f1a2aaE901092012020f2,Bribe_Asset_mPendle_Pool_PENDLE,42161
0xB02035DEa7e775beFb407C1D831aD5F9948d481D,Bribe_Asset_mPendle_Pool_mPendle,42161
0x096f99AF43B96e87659668A5f9397FeC724D7B24,Bribe_Asset_mWOM_Pool_WOM,42161
0x259ccd824d4162f41D8BB52e56B15445a21a33Ee,Bribe_Asset_mWOM_Pool_mWOM,42161
0x38169243f4743De770B64acd987d89E8BD58B54C,Bribe_Asset_qWOM_Pool_WOM,42161
0x5A65Cb65C601A396e79Ff9e03650Bdc97Ed2dE8B,Bribe_Asset_qWOM_Pool_qWOM,42161
0x6f70C8832a8661113b935453835f20b0C46ae695,Bribe_Asset_wmxWOM_Pool_WOM,42161
0x3324303607b0Fbc2f59E045612eE34C08C7AE41e,Bribe_Asset_wmxWOM_Pool_wmxWOM,42161
0xae5E8171707d1eF76208700555a32F572A5ECBdC,CoreV3,42161
0xe1C846B7b347aC535745943c01da93c73aF1F454,CrossChainPool_Implementation,42161
0xe78876C360716f2225F55A6726B32324FE1B1145,CrossChainPool_Stablecoin_Pool,42161
0xe78876C360716f2225F55A6726B32324FE1B1145,CrossChainPool_Stablecoin_Pool_Proxy,42161
0x2722FE570Fa9f7fEE1662dEee01F5d76003dE182,DefaultProxyAdmin,42161
0x3DbF3e359a570D46CF5a663AC92DC7Cae77110FB,DynamicPoolV2_Implementation,42161
0xe14302040c0A1eb6fB5A4A79EfA46D60029358d9,DynamicPools_WstETH_Pool,42161
0xe14302040c0A1eb6fB5A4A79EfA46D60029358d9,DynamicPools_WstETH_Pool_Proxy,42161
0xB9bdfE449Da096256Fe7954Ef61A18eE195Db77B,DynamicPools_ankrETH_Pool,42161
0x3DbF3e359a570D46CF5a663AC92DC7Cae77110FB,DynamicPools_ankrETH_Pool_Implementation,42161
0xB9bdfE449Da096256Fe7954Ef61A18eE195Db77B,DynamicPools_ankrETH_Pool_Proxy,42161
0x20D7ee728900848752FA280fAD51aF40c47302f1,DynamicPools_frxETH_Pool,42161
0x4d1CC84a33462c35ad3dd68756d330CBbA087053,DynamicPools_frxETH_Pool_Implementation,42161
0x20D7ee728900848752FA280fAD51aF40c47302f1,DynamicPools_frxETH_Pool_Proxy,42161
0xc7a6bA5F28993BaDb566007bD2E0CB253c431974,DynamicPools_jUSDC_Pool,42161
0x7585bae98800C621b427Fe045EA3b4052559C11b,DynamicPools_jUSDC_Pool_Implementation,42161
0xc7a6bA5F28993BaDb566007bD2E0CB253c431974,DynamicPools_jUSDC_Pool_Proxy,42161
0x917caF2b4D6040a9D67A5F8CEfC4F89d1b214c1A,FactoryPools_BOB_Pool,42161
0x3ccC0dC754E380cDA16EF94292F278bbc4Ff463E,FactoryPools_BOB_Pool_Implementation,42161
0x917caF2b4D6040a9D67A5F8CEfC4F89d1b214c1A,FactoryPools_BOB_Pool_Proxy,42161
0x4a8686df475D4c44324210FFA3Fc1DEA705296e0,FactoryPools_FRAX_Pool,42161
0x38D2259fDeEdc94Eaf915a872139c985Ce36d5Ad,FactoryPools_FRAX_Pool_Implementation,42161
0x4a8686df475D4c44324210FFA3Fc1DEA705296e0,FactoryPools_FRAX_Pool_Proxy,42161
0x29eeB257a2A6eCDE2984aCeDF80A1B687f18eC91,FactoryPools_MIM_Pool,42161
0x30E27c4E1C9D8845a961CA703bf4B5e46e1F554c,FactoryPools_MIM_Pool_Implementation,42161
0x29eeB257a2A6eCDE2984aCeDF80A1B687f18eC91,FactoryPools_MIM_Pool_Proxy,42161
0xD64816Fbdf50a1C4AEa456A4006ad21A928305f3,FactoryPools_StandalonePool,42161
0xb8Fe07bED7f9EA495E6517cE5404007eC1a1ABDd,FactoryPools_StandalonePool_Implementation,42161
0xD64816Fbdf50a1C4AEa456A4006ad21A928305f3,FactoryPools_StandalonePool_Proxy,42161
0xCF20fDA54e37f3fB456930f02fb07FccF49e4849,FactoryPools_USDPlus_Pool,42161
0x6A4b5988692F8C47eA3BcCFB8A127288db61f5E1,FactoryPools_USDPlus_Pool_Implementation,42161
0xCF20fDA54e37f3fB456930f02fb07FccF49e4849,FactoryPools_USDPlus_Pool_Proxy,42161
0xa6eF6C45EbFDBc13f6D032fbDFeC9b389C1603E5,FactoryPools_USDV_Pool,42161
0xa6eF6C45EbFDBc13f6D032fbDFeC9b389C1603E5,FactoryPools_USDV_Pool_Proxy,42161
0x956454C7BE9318863297309183C79b793D370401,FactoryPools_fUSDC_Pool,42161
0x956454C7BE9318863297309183C79b793D370401,FactoryPools_fUSDC_Pool_Proxy,42161
0x44A0e2AC2c99D5cB2910ec1784DD158b7fa3A642,HighCovRatioFeePoolV2_Implementation,42161
0xc6bc781E20f9323012F6e422bdf552Ff06bA6CD1,MainPool,42161
0x82E62f4e174E3C5e1641Df670c91Ac6Ab8541518,MainPool_Implementation,42161
0xc6bc781E20f9323012F6e422bdf552Ff06bA6CD1,MainPool_Proxy,42161
0x62A83C6791A3d7950D823BB71a38e47252b6b6F4,MasterWombatV3,42161
0xb789d438CE654E324f17543512E0706F0E6273dB,MasterWombatV3_Implementation,42161
0x62A83C6791A3d7950D823BB71a38e47252b6b6F4,MasterWombatV3_Proxy,42161
0xa9a08133af8241e36193b57E4dFE43D147Cd23cC,MultiRewarderPerSec_V3_Asset_FRAX_Pool_USDCe,42161
0x72b46b8bfF10B0A48d97C47Ed53d03Ca9EeCB2Ef,MultiRewarderPerSec_V3_Asset_USDPlus_Pool_USDCe,42161
0x0e2D70ac977E3435403efB46159315E8aBa78278,MultiRewarderPerSec_V3_Asset_WstETH_Pool_WETH,42161
0x1C18Aa903f8DEA0d237EDe4cf0413668b9bA7Dfe,MultiRewarderPerSec_V3_Asset_WstETH_Pool_wstETH,42161
0x1242FB2bDc110b0F228E6348220aB6c3fd4837d0,MultiRewarderPerSec_V3_Asset_ePendle_Pool_PENDLE,42161
0x49Ea553c102b595E798689af2b4663A8d33Eac51,MultiRewarderPerSec_V3_Asset_ePendle_Pool_ePendle,42161
0x2201EAFcbE5f4bddf14206A319C51B86E8E0c138,MultiRewarderPerSec_V3_Asset_fUSDC_Pool_USDCe,42161
0xF37F7835f2C214AC678F2f3C5147026907d88836,MultiRewarderPerSec_V3_Asset_fUSDC_Pool_fUSDC,42161
0x7cB260008891F8D5dF230F20758C6be46C17E154,MultiRewarderPerSec_V3_Asset_mPendle_Pool_PENDLE,42161
0x4e811C2Cf56F63f1762bcB70110FA6FB83dCa968,MultiRewarderPerSec_V3_Asset_mPendle_Pool_mPendle,42161
0xF01d86db93674E37d90A702499f962Aa505ff081,MultiRewarderPerSec_V3_Asset_mWOM_Pool_WOM,42161
0xf9cDC1cc73bA10eCC138948E140aF64F958CFCF6,MultiRewarderPerSec_V3_Asset_mWOM_Pool_mWOM,42161
0xF1dB5B1f92dbe4A34B9FC0CF629E6b013d7dE18d,MultiRewarderPerSec_V3_Asset_qWOM_Pool_WOM,42161
0x6001f4726F11155533630cb9936436CdB7631bb9,MultiRewarderPerSec_V3_Asset_qWOM_Pool_qWOM,42161
0x6569DDC1Cc2648c89BC8025046A7dd65EB8940F3,MultiRewarderPerSec_V3_Asset_wmxWOM_Pool_WOM,42161
0xeB87bF23030F2390E8822249e962cdfBFC8Bc480,MultiRewarderPerSec_V3_Asset_wmxWOM_Pool_wmxWOM,42161
0x3257EaA9C919fe01EF628fe9031BA2Cd8927A3b1,PendleSidePools_ePendle_Pool,42161
0x3257EaA9C919fe01EF628fe9031BA2Cd8927A3b1,PendleSidePools_ePendle_Pool_Proxy,42161
0xe7159f15e7b1d6045506B228A1ed2136dcc56F48,PendleSidePools_mPendle_Pool,42161
0xe7159f15e7b1d6045506B228A1ed2136dcc56F48,PendleSidePools_mPendle_Pool_Proxy,42161
0x1d15c46e75CC006490c356D29FF357a647918797,PriceFeed_GovernedPriceFeed_Asset_frxETH_Pool_sfrxETH,42161
0x488B34F704a601DAeEf14135146a3dA79F2d3EFC,VeWom,42161
0x4A88C44B8D9B9f3F2BA4D97236F737CF03DF76CD,VeWom_Implementation,42161
0x488B34F704a601DAeEf14135146a3dA79F2d3EFC,VeWom_Proxy,42161
0x3f90a5a47364c0467031fB00246192d40E3D2D9D,Voter,42161
0x8E537f42c7d18c85CB2A18e3fcce0386D04f3f74,Voter_Implementation,42161
0x3f90a5a47364c0467031fB00246192d40E3D2D9D,Voter_Proxy,42161
0x9A65781bFff8E43E4345D6B1b5157B2657F2735D,Whitelist,42161
0x90eCddEC4E4116E30769A4e1EA52c319aca338B6,WomSidePools_mWOM_Pool,42161
0xC096FF2606152eD2A06dd12F15A3c0466Aa5A9fa,WomSidePools_mWOM_Pool_Implementation,42161
0x90eCddEC4E4116E30769A4e1EA52c319aca338B6,WomSidePools_mWOM_Pool_Proxy,42161
0x12Fa5AB079CFf564d599466d39715D35d90Af978,WomSidePools_qWOM_Pool,42161
0x9cbeE53A48390A3205B14F6B8e48Ca81Fe105dEE,WomSidePools_qWOM_Pool_Implementation,42161
0x12Fa5AB079CFf564d599466d39715D35d90Af978,WomSidePools_qWOM_Pool_Proxy,42161
0xEE9b42b40852a53c7361F527e638B485D49750cD,WomSidePools_wmxWOM_Pool,42161
0xbEd0509801634CcC29Fa9f2faD764Bf194c7927d,WomSidePools_wmxWOM_Pool_Implementation,42161
0xEE9b42b40852a53c7361F527e638B485D49750cD,WomSidePools_wmxWOM_Pool_Proxy,42161
0xc4B2F992496376C6127e73F1211450322E580668,WombatRouter,42161
0xdAA1918e5C8Ed59C9889adb171F0ef7a09170211,WormholeAdaptor_Stablecoin_Pool,42161
0x96f501f5ec58aa3774fE251B821372A6c19c4979,WormholeAdaptor_Stablecoin_Pool_Implementation,42161
0xdAA1918e5C8Ed59C9889adb171F0ef7a09170211,WormholeAdaptor_Stablecoin_Pool_Proxy,42161
0xd05CF2BCaaee3a221E9effF58bF2874b9F11E47b,Asset_Stablecoin_Pool_USDC,43114
0x375883a1F801138B6f5EE953a7A11072129Ac624,Asset_Stablecoin_Pool_USDT,43114
0xAB8D5b703edBed5733271d1Af5134e1C667dda0D,Asset_USDV_Pool_USDT,43114
0x8B2aB4EB32695cB3Fc0D6Ac440dC6b90fE18a09D,Asset_USDV_Pool_USDV,43114
0x29eeB257a2A6eCDE2984aCeDF80A1B687f18eC91,Asset_sAVAX_Pool_WAVAX,43114
0xC096FF2606152eD2A06dd12F15A3c0466Aa5A9fa,Asset_sAVAX_Pool_sAVAX,43114
0x6521a549834F5E6d253CD2e5F4fbe4048f86cd7b,BoostedMasterWombat,43114
0x2722FE570Fa9f7fEE1662dEee01F5d76003dE182,BoostedMasterWombat_Implementation,43114
0x6521a549834F5E6d253CD2e5F4fbe4048f86cd7b,BoostedMasterWombat_Proxy,43114
0x164564c449FA2303e767172dD00D015f1F722357,BoostedMultiRewarder_Beacon,43114
0x389Efa2a28c394c1B051dDA86a495CE208D8C6Bc,BoostedMultiRewarder_Implementation,43114
0x8240aAdc2784c881F22a4F2425Dfe40A2bF6AC24,BribeRewarderFactory,43114
0xe5e36816e9c237447Cead58DCc79eEc5D662E44C,BribeRewarderFactory_Implementation,43114
0x8240aAdc2784c881F22a4F2425Dfe40A2bF6AC24,BribeRewarderFactory_Proxy,43114
0x5FaBCe763446344a912d5CbF84b0e6541A376454,BribeV2_Beacon,43114
0x84D09014bf60342D6AB1cBc4c98C37BE6266928e,BribeV2_Implementation,43114
0xc6bc781E20f9323012F6e422bdf552Ff06bA6CD1,CoreV3,43114
0xE85f625404eef8a55D9A8B385777d7C8E45E0C73,CrossChainPool_Implementation,43114
0xC9bFC3eFeFe4CF96877009F75a61F5c1937e5d1a,CrossChainPool_Stablecoin_Pool,43114
0xC9bFC3eFeFe4CF96877009F75a61F5c1937e5d1a,CrossChainPool_Stablecoin_Pool_Proxy,43114
0xd673F385624aC80b8Bc0436a566c6030f2C70fb8,DefaultProxyAdmin,43114
0x640e7Ecd9346AA7190EFeb47Be24742086f78F47,DynamicPoolV2_Implementation,43114
0xE3Abc29B035874a9f6dCDB06f8F20d9975069D87,DynamicPools_sAVAX_Pool,43114
0xE3Abc29B035874a9f6dCDB06f8F20d9975069D87,DynamicPools_sAVAX_Pool_Proxy,43114
0x108c990c93Fa8E3cD88DDb13594D39f09D9B3C02,FactoryPools_USDV_Pool,43114
0x108c990c93Fa8E3cD88DDb13594D39f09D9B3C02,FactoryPools_USDV_Pool_Proxy,43114
0xE5232c2837204ee66952f365f104C09140FB2E43,HighCovRatioFeePoolV2_Implementation,43114
0x34E2F923bBa206358EcE221af73E8d121837F873,VeWom,43114
0xD0599dB1eDb0ce601AFCc59779fa21FEfaC83786,VeWom_Implementation,43114
0x34E2F923bBa206358EcE221af73E8d121837F873,VeWom_Proxy,43114
0x9A65781bFff8E43E4345D6B1b5157B2657F2735D,Whitelist,43114
0x4A88C44B8D9B9f3F2BA4D97236F737CF03DF76CD,WombatRouter,43114
0x489833311676B566f888119c29bd997Dc6C95830,WormholeAdaptor_Stablecoin_Pool,43114
0x0020A8890e723CD94660A5404C4BCCBB91680db6,WormholeAdaptor_Stablecoin_Pool_Implementation,43114
0x489833311676B566f888119c29bd997Dc6C95830,WormholeAdaptor_Stablecoin_Pool_Proxy,43114
0xd05CF2BCaaee3a221E9effF58bF2874b9F11E47b,Asset_Stablecoin_Pool_USDC,8453
0x375883a1F801138B6f5EE953a7A11072129Ac624,Asset_Stablecoin_Pool_USDbC,8453
0x6521a549834F5E6d253CD2e5F4fbe4048f86cd7b,BoostedMasterWombat,8453
0x2722FE570Fa9f7fEE1662dEee01F5d76003dE182,BoostedMasterWombat_Implementation,8453
0x6521a549834F5E6d253CD2e5F4fbe4048f86cd7b,BoostedMasterWombat_Proxy,8453
0xc6bc781E20f9323012F6e422bdf552Ff06bA6CD1,CoreV3,8453
0xE85f625404eef8a55D9A8B385777d7C8E45E0C73,CrossChainPool_Implementation,8453
0xC9bFC3eFeFe4CF96877009F75a61F5c1937e5d1a,CrossChainPool_Stablecoin_Pool,8453
0xC9bFC3eFeFe4CF96877009F75a61F5c1937e5d1a,CrossChainPool_Stablecoin_Pool_Proxy,8453
0xd673F385624aC80b8Bc0436a566c6030f2C70fb8,DefaultProxyAdmin,8453
0x34E2F923bBa206358EcE221af73E8d121837F873,VeWom,8453
0xD0599dB1eDb0ce601AFCc59779fa21FEfaC83786,VeWom_Implementation,8453
0x34E2F923bBa206358EcE221af73E8d121837F873,VeWom_Proxy,8453
0x9A65781bFff8E43E4345D6B1b5157B2657F2735D,Whitelist,8453
0x4A88C44B8D9B9f3F2BA4D97236F737CF03DF76CD,WombatRouter,8453
0x489833311676B566f888119c29bd997Dc6C95830,WormholeAdaptor_Stablecoin_Pool,8453
0x0020A8890e723CD94660A5404C4BCCBB91680db6,WormholeAdaptor_Stablecoin_Pool_Implementation,8453
0x489833311676B566f888119c29bd997Dc6C95830,WormholeAdaptor_Stablecoin_Pool_Proxy,8453
0x6F1c689235580341562cdc3304E923cC8fad5bFa,AnkrBNBPool,56
0xb7DF4A2000A116ac18f10DA9a2E418Cda22DB80f,AnkrBNBPool_Implementation,56
0x6F1c689235580341562cdc3304E923cC8fad5bFa,AnkrBNBPool_Proxy,56
0x0e99fBfD04c255124A168c6Ae68CcE3c7dCC5760,Asset_AnkrBNBPool_WBNB,56
0xB6D83F199b361403BDa2c44712a77F55E7f8855f,Asset_AnkrBNBPool_ankrBNB,56
0x5d64eD5f5121d0A3452ad36D8aeFA554D4060F4a,Asset_BNBy_Pool_BNBy,56
0x5A65Cb65C601A396e79Ff9e03650Bdc97Ed2dE8B,Asset_BNBy_Pool_WBNB,56
0x4968E21be7Bb0ced1bd3859d3dB993ad3a05d2E6,Asset_BOB_Pool_BOB,56
0x6b98d2B6ed0131338C7945Db8588DA43323d1b8C,Asset_BOB_Pool_USDC,56
0x16B37225889A038FAD42efdED462821224A509A7,Asset_BnbxPool_BNBx,56
0x0321D1D769cc1e81Ba21a157992b635363740f86,Asset_BnbxPool_WBNB,56
0x10F7C62f47F19e3cE08fef38f74E3C0bB31FC24f,Asset_DP01_BNBx,56
0x74f019A5C4eD2C2950Ce16FaD7Af838549092c5b,Asset_DP01_WBNB,56
0x9d2deaD9547EB65Aa78E239647a0c783f296406B,Asset_DP01_aBNBc,56
0xc496f42eA6Fc72aF434F48469b847A469fe0D17f,Asset_DP01_stkBNB,56
0xa393D61fE1532257B69b753aF7d1EfB0e22f1A6E,Asset_HAY_Pool_HAY,56
0x681124f5BDD9aCDA19d1721063254189903CD685,Asset_HAY_Pool_USDC,56
0x184EB7DDE8c00fad900120235b534AABc1d96F75,Asset_HAY_Pool_USDT,56
0xA45C0ABeef67C363364E0e73832df9986aBa3800,Asset_MIM_Pool_MIM,56
0x61e338828ABBdD7bddAd918BB3Cd1F09d4345752,Asset_MIM_Pool_USDT,56
0xF319947eCe3823b790dd87b0A509396fE325745a,Asset_MainPool_BUSD,56
0x9D0a463D5dcB82008e86bF506eb048708a15dd84,Asset_MainPool_DAI,56
0xb43Ee2863370a56D3b7743EDCd8407259100b8e2,Asset_MainPool_USDC,56
0x4F95fE57BEA74b7F642cF9c097311959B9b988F7,Asset_MainPool_USDT,56
0x3ac762C607ed6Dba156cBcF11efF96340e86b490,Asset_Mixed_Pool_CUSD,56
0x6b60066966080deaB5090d6026CB134591a1cC95,Asset_Mixed_Pool_FRAX,56
0xa6eF6C45EbFDBc13f6D032fbDFeC9b389C1603E5,Asset_Mixed_Pool_HAY,56
0x88bEb144352BD3109c79076202Fac2bcEAb87117,Asset_Mixed_Pool_USD+,56
0x8Df8b50B73849f0433EE3314BD956e624e67b3ce,Asset_Mixed_Pool_USDC,56
0xbd459E33307A4ae92fFFCb45C6893084CFC273B1,Asset_Mixed_Pool_USDT+,56
0xA649Be04619a8F3B3475498E1ac15C90C9661C1A,Asset_SidePool_01_BUSD,56
0x1fa71DF4b344ffa5755726Ea7a9a56fbbEe0D38b,Asset_SidePool_01_HAY,56
0xaA0811AfF60Fbe2d7D7D0A18F26e584b8C148Ee8,Asset_SnBNB_Pool_SnBNB,56
0x5d38a3B0f04F6C6026c24FFa78CcDf421F91df38,Asset_SnBNB_Pool_WBNB,56
0xD55d010C647104E26e86D0cdd62dEB48D487a521,Asset_Stablecoin_Pool_USDC,56
0x93012ad2367E247ca4275270CfC0BbCbf098ABBC,Asset_Stablecoin_Pool_USDT,56
0x6C7B407411b3DB90DfA25DA4aA66605438D378CE,Asset_StkBnbPool_WBNB,56
0x0E202A0bCad2712d1fdeEB94Ec98C58bEeD0679f,Asset_StkBnbPool_stkBNB,56
0x9F9CeA30d242d7f5527Fa900f9fb0F77A98FdA82,Asset_USDD_Pool_USDC,56
0x24a70c1489d521F5e2D2612474630eFe7C2ba073,Asset_USDD_Pool_USDD,56
0xAD87CB711ADF067e0D6F0Ed6867bF23C00d930d6,Asset_USDS_Pool_USDS,56
0x082059Fd29672d59CE582176cF2CF6d0da8c9078,Asset_USDS_Pool_USDT,56
0x591cCb3Bac62f1710d013E090E36Ee760D70EF87,Asset_USDV_Pool_USDT,56
0x17AdeD6D50d9f9311cEE5C1746a0284F4d163500,Asset_USDV_Pool_USDV,56
0x90F6F0e11EF071aeCdBbCA5Ef01c2d630f2B5201,Asset_ankrETH_Pool_ETH,56
0x128FA2c0708Bd0e357Cd97EadAAfa3bc9608228b,Asset_ankrETH_Pool_ankrETH,56
0x791b2424df9865994Ad570425278902E2B5D7946,Asset_axlUSDC_Pool_BUSD,56
0x77F645Ee0c6d47380A942B04B8151fD542927391,Asset_axlUSDC_Pool_axlUSDC,56
0x4d41E9EDe1783b85756D3f5Bd136C50c4Fb8E67E,Asset_frxETH_Pool_ETH,56
0xb268c3181921747379271B9BFfCE8B16311656e3,Asset_frxETH_Pool_WETH,56
0xd67EdEA100AdC2Aa8ae0b5CEe7bF420ee17E5bB9,Asset_frxETH_Pool_frxETH,56
0xa9a08133af8241e36193b57E4dFE43D147Cd23cC,Asset_frxETH_Pool_sfrxETH,56
0x7Ff1AEc17ea060BBcB7dF6b8723F6Ea7fc905E8F,Asset_iUSD_Pool_BUSD,56
0x3A29dF144bB54A8bF3d20357c116befa7adE962d,Asset_iUSD_Pool_iUSD,56
0xEABa290B154aF45DE72FDf2a40E56349e4E68AC2,Asset_mWOMPool_WOM,56
0x1f502fF26dB12F8e41B373f36Dc0ABf2D7F6723E,Asset_mWOMPool_mWOM,56
0xB5c9368545A26b91d5f7340205e5d9559f48Bcf8,Asset_qWOMPool_WOM,56
0x87073ba87517E7ca981AaE3636754bCA95C120E4,Asset_qWOMPool_qWOM,56
